Cleaned_Review,Sentiment
review pune institute computer technology society computer technology research placement placement college good top company visit campus hire ample amount fresher college salary package offered company vary average salary package maintained company like deutsche bank rakuten etc visit college placement good college placement infrastructure infrastructure college good facility provided college lab wellequipped building good classroom huge enough lab accommodate student time thus batch made accordance lab facility faculty faculty member college good highly qualified teacher ready help student time teacher friendly course curriculum according pune university syllabus properly designed,2
good college pursue c entc placement placement college excellent batch around student got placed nearly student offered salary package lpa nearly student offered salary package lpa many senior student also got salary package lpa student infrastructure infrastructure college good areawise qualitywise best basic facility like lab sport gym available student never use gym sport room fully equipped game hostel room clean especially girl hostel clean boy hostel average faculty faculty member college good course curriculum useful placement useless hod college strict doesnt listen anybody department lacking placement knowledge doesnt support extracurricular activity subject related course,2
im satisfied college activity course curriculum placement placement pict good main company banking sector servicebased average salary package offered company good ie lpa nice company average salary package offered lpa variant recruiter lpa infrastructure lab wellequipped highspeed internet latest computing equipment average pc computing lab college poor infrastructure building college girl boy hostel room spacious attached bathroom faculty teacher college wellqualified master degree teaching method good enough understand concept college provides industry exposure yet course curriculum quite useful provides base project help industry internship also placement pict student organise many event technical event organised first semester nontechnical event second semester credenza biggest technical event conducted pune,2
review pune institute computer technology society computer technology research placement placement college quite good better median placement college city salary package offered quite high start senior friend got placed good company satisfying salary package infrastructure infrastructure college quite good usable computer wellequipped coding library wellstocked canteen wellmaintained facility quite average faculty teacher college possess good degree knowledge even though may able communicate knowledge properly classroom majority faculty member welltrained acquired level knowledge subject make effort teach properly,2
placement college good faculty member awesome placement placement college good student computer science department got placed entc student need struggle bit placement salary package offered range lpa average salary package offered range lpa almost senior student got placed package offered company visiting college great batch infrastructure library wellmaintained kind book department lab provided kind necessary kit instrument wifi system improving canteen average classroom good campus small clean sport facility less compared college faculty faculty member college great department especially fe entc department support student technical competition multiple technical event organised little bit less supportive nontechnical thing student manage perform well curriculum noncurriculum activity,2
even though small campus strict attendance policy college great worth placement placement college quite good company like avaya rakuten visit campus placement salary package offered company really good placement c branch quite good problem entc student concerned placement infrastructure infrastructure college quite good campus small doesnt many thing basketball court cricket net college organises event small campus college someplace play box cricket college requires huge campus faculty faculty member college quite good college lot wellqualified teacher mark help many thing lot people around event organised campus interesting dont lot participant college college also,2
best college pune computer engineering placement good placement especially computer branch company pune recruit student placement percentage college best pune city placement computer branch one best maharashtra state infrastructure facility like wellequipped class lab highspeed wifi campus library containing variety book medical facility available every lab water facility found every floor building separate building promotion game sport faculty faculty highly qualified experienced knowledge impart helpful useful application day day life help topic able understand one perform best examination,2
satisfied faculty placement infrastructure placement placement good batch well senior batch almost student placed highest package given lac lowest lac average package lack plm tc accenture infosys company visited campus almost student got internship thousand thousand stipend offered infrastructure infrastructure campus really awesome lab wellequipped correct measuring instrument library full book study material magazine book food available canteen good hostel provided college nice clean strict faculty faculty really knowledgeable qualified phd holder reputed institute teacher also published book teaching method review method used good student faculty ratio,2
experience fantastic student pict professor really helpful supportive best part quality cohort learn lot classmate lab exam really hard pas brownie mark offer thus work even harder learn process,2
good place gain knowledge best campus placement placement course placement success rate average salary package offered lpa top recruiting company barclays ubs tc wipro top role offered software developer highest salary package offered lpa average salary package offered lpa lowest salary package offered lpa infrastructure entire campus wifi enabled lab different feature lab course food served canteen fine sport game facility like volleyball basketball cricket table tennis medical facility available hostel student good even hostel student provided highspeed internet x electricity water supply faculty teacher college best knowledgeable teaching quality also good teacher helpful qualified available help anytime course curriculum updated latest student offered good study material,2
teacher well qualified experienced student quality good lab well equipped library good campus little bit small canteen food much good placement placement scenario college also beautiful percentage student got placed institute major company mostly visited lnt racutech morgan stanley much avg package la faculty phd qualified minimum maximum year experienced faculty teaching course yes faculty college share technical nontechnical information best way follow standard teaching methodology admission based school th class result,2
college strive develop highly qualified professional able provide quality care patient serve community faculty trust individual studentâs capability skill accept responsi placement institute offer high quality standard education prepare competent nursing professional welfare society faculty faculty trust individual studentâs capability skill accept responsibility provide development admission based school th class result,2
college discipline even one minute late tolerable attendance compulsory good education quality provided pict admission process follows first fill online form cap round followed got college placement good job opportunity provided highest placement internship provided mostly student got placed top company visited like tc wipro amazon kpit visited campus highest salary offered lpa lowest lpa faculty top class faculty provided teaching quality best training session seminar conducted time time staff helpful lab open practice library also good,2
good college comp etc computer special branch college infrasture college good education good finalized admission basis diploma mark placement good internship placement provided college eq technogies wipro infosys ibm like top company visited lowest lpa highest salary lpa faculty teacher strict disciplinedteaching quality good always focus practical learning rather theory good part pict develop programming skill,2
college good reputation maharashtra high placement record pict serious academic attendance strictly monitored lecture regular schedule hectic becomes worth suffering get good job offer,2
good aspect pict got excellent placement faculty awesome teacher help every problem force learn various course help future n number club enjoy get skill brushed senior awesome like family member guide every moment need bad aspect pict strict come academic pict follow many internship mean provide many holiday internshipsmonth regularly admission process pict admission done based two entrance exam mhtcet jee main cutoff really high almost percentile c branch general entc percentile give personal advice think cant crack jee main dont feel bad demotivated focus mhtcet exam help get best college like coep vjti pict spit many,2
overall experience mine college goodive got good friend wellqualified teacher motivated u helped u every step placement talk placement facility given institutei say averagenot student got placed thirty forty percent student got placed every year bad infrastructure talk infrastructure institute say building creatively madeit restricted outsider enter institute yes playing area library cultural activity area faculty best part institute faculty working really well qualifiedwell knowledgeable headstudents motivate student eating every step college life,2
overall pict best college student looking great opportunity internship placement according pict lie top college maharashtra state choosed college college based pune also hub lot company recruit placement placement internship reason brought towards college college situated pune also hub maharashtra every company recruit maharashtra recruit pict pune placement opportunity top notch college percentage student placed last year around great state level college infrastructure infrastructure college descent great small campus area like acre college college size small thats lot place explore college compared engineering college infrastructure well faculty personally think time entering engineering college depend upon faculty student attend class maintain criterion college otherwise lecture interesting faculty major factor faculty pretty descent attend regular class written note semester exam piece cake hostel total intake college btech student around student get hostel might hunt flat also live pg college friend applied hostel living flat batchmates also great idea take care flat pain,2
overall pune institute computer technology pict stand beacon excellence technical education providing student conducive learning environment experienced faculty ample placement opportunity stateoftheart infrastructure comfortable hostel facility commitment academic professional growth pict continues empower student become future leader field technology placement pict stellar track record come placement leading company various sector actively recruiting institute institute dedicated placement cell work tirelessly connect student lucrative job opportunity organizing campus recruitment drive industry interaction skill development workshop result pict graduate highly sought top recruiter many securing placement renowned company multinational corporation infrastructure pict boast worldclass infrastructure befits stature premier technical institute campus equipped stateoftheart laboratory cuttingedge computing facility modern classroom equipped audiovisual aid facilitating immersive learning experience institute continually upgrade infrastructure keep pace advancement technology providing student access latest tool resource excel academic pursuit faculty pict boast distinguished faculty comprising experienced academician industry expert researcher dedicated nurturing talent fostering academic excellence faculty member highly qualified also deeply committed holistic development student employ innovative teaching methodology mentorship personalized attention inspire student ignite passion learning hostel pict offer comfortable wellfurnished hostel facility student providing conducive living environment conducive academic personal growth hostel equipped essential amenity wifi connectivity recreational area roundtheclock security ensuring safety wellbeing resident additionally hostel staff ensures homely atmosphere fostering sense community camaraderie among student,2
overall completed btech camputer science engineering pict university puneit newly experience college several branch large campus placement placement ratio good around student got placed internship highest package around lac average placement around lac tcsninjawiproinfosys amazongoogle tech mahindra company met infrastructure infrastructure good college greenery clean water provided industry college fest organized faculty college condition little bit good several company offered internship faculty faculty college good theyre knowledgeable teacher provides u extraordinary information well possible new skill available college fest organized faculty belongs iiitsbitsnits valuable university hostel hostel room slightest good thing hostel room mess room mess food costly fresh food deliver foodsvegetablesmilk provided useful thing also provided,2
overall teaching skill teacher outstanding cant word reached see teaching skill say want college seat placement placement electronic telecommunication engineering bajaj jio bsnl etc common college highest package bajaj lakh infrastructure structure college better college good wish get best few day college growing fastly trust principal decision faculty teacher smart intelligent question teach calmly understandable like teacher teaching skill hostel facility good compared hostel structure say better good say take room better hostel mean better facility,2
overall college full toper student teacher good teaching staff polite nature good peaceful really like college much,2
overall studying pune institute computer technology overall experience college good placement study crowd good extra curricular study crowd intelligent overall overview want good package u definitely get college extra curricular much good placement placement good college last year highest package lac phone pe almost student placed going abroad higher study overall placement wise best college infrastructure college campus small contains one basketball court volleyball ground one cricket net also others game college rented ground faculty faculty well educated almost phd respective subject lab assistant also well educated faculty college good hostel boy hostel facility including washing machine attached washroom bathroom boy hostel campus near college building convenient day day college girl hostel like star hostel room girl hostel lift boy hostel notgirls hostel security guard one warden girl hostel safe even boy allowed near girl hostel,2
overall college one best coding culture every student college talk coding thats main reason college great average placement package sacrifice campus life joined college college really poor campus life placement placement awesome roi high average package lpa median around lpa highest package campus around lpa campus cr placement rate pict also three unicorn founder top recruiting company adobe microsoft barclays bny melon phonepe samsung semiconductor etc infrastructure worldclass infrastructure huge campus ground library exam session library space sit free internet available lab hostel best kind facility mess food get choice veg non veg breakfast sport event organized every year faculty teacher knowledgeable strict especially electronics telecommunication department electronics telecommunication course good scope future combination computer engineering electrical engineering course either go gate examination sir placement hostel hostel good mainly student live outside college taking pg flat private hostel mess food well prepared rather one join outside mess,2
overall one best college pune campus small amazing staff teacher lot exposure tech side campus placement best placement awesome collegein puneexcellent placement opportunity many company like morgan stanley nvidia etc visit give excellent package internship opportunity great average package given pict student always much collegeeven coepbest computerit even extc infrastructure nice campus infrastructure wide ventilated classroom big conference room best library considered every basic need student best teaching faculty lab practice explore new thing internet faculty like college education nice develop professional engineer engineer teaching staff good perfect knowledge teaching subject college field available b tech entc computer strictly rule like wheeler without helmet enter college also college id compulsory gate entry hostel compared engg college pune pict among renowned college comp entc department though college small campus girl boy hostelsobviously different building u belong mit coep pccoe etc u definitely feel place small,2
overall pict successful creating best atmosphere related computer technology learning one best institute computer based education india,2
course curriculum overview timetable pict really strict like hour sometimes attendance compulsory till third year fourth year need attendance curriculumthe subject really boring sppu university,0
placement experience student become eligible campus placement th year complete internship rd year company visited pict phonepe ubs siemens student must tile cet exam,2
placement experience placement year fabulous almost every student every branch college got placed niche package although year placement session good good previous year bad market condition,2
placement experience student become eligible th semester company visiting college phonepayinfosystcscognizantbarclaysaccenturezs assosiates hsbcacitoshiba ion searce etc highest package offered phone pay around lpaand average package lpa approx approx student get placed every year goal get oncampus job prepare gate exam well,0
placement experience want get placement college want explore job opportuities future also want higher sudies abrod also go towards explore new place degree completion wan na thimgs left back thing like explporing nature environment,2
placement experience college one best college known placement maharashtra student eligible incampus placement th semester placement th semester company like phonepe adobe barclays many visit every year offering good placement highest go around lpa avg lpa percentage student getting placed go percent,2
placement experience company come colleg every year nearly placed good package also average package ce lpa lpa entc lpa also highest package go lpa,2
placement experience student th semester eligible placement company visit college every year almost student get placed every year highest salary lpa average package lpa student get placed im also gon na take good placement,2
placement experience college know placement intership opportunity college provides plentiful opportunity dream superdream offer even get pre placement offer internship,1
placement experience placement offered college outstanding highest package provided college lpa campus campus great coding knowledge able get package cr pa campus company often come phonepe siemens barkley,2
placement experience talking placement offered college impressive campus placement highest placement offered till date lpa adobe campus student manage grab placement lpa goldman sachs,2
placement experience quite great average package ce student lpa get many internship opportunity third year well majority student get placed campus self recently year phonepe visited college providing lpa,2
placement experience college provides campus placement aswell internship th sem student eligible go placement company like phonepe goldman sachs visit college every year student get guaranteed placement whereas others persue higher education,2
placement experience placemets college really good become eligible placement th sem top recruiting company phonepe adobemaster card seimens barclays bmc tc infosys bny highest salary lpa average salary lpa almost student get placed,2
placement experience placement opportunity college excellent good recruiter like barclaysadobe phonepe veritas bmc bny mellon goldman sachs even mass recruiter come campus placement student get internship offered ppo company highest international package crore indian package around lpa average salary around lpa percentage placement good dont get placed lazy learn skill year type recruiter like fin tech finance software hardware company visit college campus placement college also support enterprunership startup business mindset club like edc pfisoc alumnus even film music industry credit go pict art circle big chunk student even prefer master foreign country like usa uk college also promotes aspiration civil service,2
placement experience beginning th semester student become eligible oncampus internship opportunity beginning th semester student become eligible campus placement company visiting pict adobe phonepay barclays mastercard many highest package pict student l average l nearly student get placed pict,2
placement experience college campus placement good college second number whole maharashtra state famous company like adobe mastercard phonepe infosys etc highest package upto lakh lowest lakhthe percentage student placed,2
placement experience campus placement internship start third year full time role start start final year campus visitor big fin tech company mastercard deustche bank bny mellon etc almost student got placement average package offered lpa,2
placement experience student eligible internship th semester even get pre placement offer th th semester company start recruitment th semester average package pict lpa depending branch,0
placement experience placement college concider best among engineering collage pune various company like phone pay adobi visit campus placement every year student placed highest placement offer package lpa,2
placement experience placement main attraction college student eligible campus placement third year various company visiting college placement adobe arista network phonepay highest package offered lpa,2
placement experience th semester student become eligible campus placement phone pay sculburge infosys tc mastecard barclys many highest package lpa average package lpa student got placement,2
course curriculum overview syllabus little bit challenging subject thats use future subject even easy complex understand cant focus coding challenge,2
course curriculum overview course curriculum best influenced choose course want career electronics field tehre lot job opportunity student field avg salary also good range learning area also wide student take admission course,2
course curriculum overview specific aspect choosing branch electronics telecommunication engineering oldest branch engineering field tehre areot job opportunity field pure hardware branch nowadays part engineering included software part student get job hardware company use daily home appliance like rv fridgeac washing machine type electronics item job opportunity high also salary good feild,2
placement experience college well known especially good placement average placement branch average might best placement amongst college maharashtra vjti coep tnp cell also supportive,2
placement experience one top college maharashtra case placement would even surpass coep placement last year ie batch average package lpa placement report available college website placement scene year due recession much reduction placement ratio,2
placement experience college offer good placement student eligible placement th semester company phonepe mastercard barclays many others reputed market industry visit college campus placement almost student get placed every year college also provides good guidance higher education abroad,2
placement experience student placed well company get average salary lpa many multi national company also come hire student student also get chance work foreign country got chance work foreign company,2
placement experience student pict become eligible campus placement seventh semester top company like phonepay bny mellon visited campus offering diverse role software development analytics consulting highest package remarkable lpa average package lpa approximately student secured placement testament university commitment fostering employability plan aim pursue career artificial intelligence leveraging strong foundation,2
course curriculum overview attend training course take university class education may write essay example introduction student essay summer greenview university undergraduate student pursued internship internship student develop technical skill build network connection learn whether certain career right potential con internship including time commitment potentially low salary essay compare potential advantage disadvantage summer internship graduate school show internship prepare student career blog post,2
course curriculum overview faculty helpful humble student always prefer colllege professor solve doubt attendace criterion issue take consideration faculty different subject always take extra session complete syallabus,0
placement experience student eligible campus placement final year number recruiter coming year providung good package also plan sit placement get good job campus placement,2
course curriculum overview faculty member college good college strict regarding attendance course purposesyou strictly follow rule sincerely college term exam according university like insen endsem,2
course curriculum overview clg paculty u good good looking hard working trust ni need study taking coaching tube video pict clg known strictness believe biggest asset fear,2
placement experience pict quite known placement opportuanities every student looking engineering well pict highesr percentage student getting placement average,0
course curriculum overview choose course keen interest thisalso willing learn core domain thing technology correlate thing work communication work also course technical subject like database management programming language obviously core subject like microcontroller electronic circuit,0
course curriculum overview overall good course highly qualified faculty teaching also top notch facility either phd persuing phd almost year experience expertise respective subject,2
course curriculum overview faculty member highly qualified phd holder lab well equipped practicals performed regular basis teacher supportive helpful every student wish get pict exam happen sppu university,2
course curriculum overview course curriculum designed sppu university quite good useful faculty good especially math teacher st year faculty student ratio teacher per student batch faculty quite educated phd well term exam every month ie end semester,2
course curriculum overview computer engineering indemand branch many job opportunity computer engineer pict follows sppu curriculum faculty good faculty completed postgraduation phd teaching method good course outcome program outcome given fulfilled completion course semester year course semester insem endsem exam insem conducted semester endsem conducted end semester difficult pas exam difficult get good score,2
course curriculum overview faculty people good adequate knowledge subject collage campus small also large number student take admission around per year around staff examination based medium difficulty,2
placement experience come placement college best among college pune many company visit college placement drive almost per cent student get placed average package lpa,2
placement experience placement college quite good taking account fact tier college branch even student c branch land decent company satisfactory pay student got placed year student campus electronics branch grabbing good paycheck hand one thing student yet entered final semester yet college provides placement opportunity end rd year college also provides many internship opportunity student nd year,2
placement experience campus placement happens th sem samsung electronics phonepe bajaj fin serve ubs company highest package last year crore amazon season still going average package lakh percent student get placed,0
course curriculum overview chose field love digital work like photo editing web designing making program help u make life easier college education fun interesting engaging digital work studenttofaculty ratio meaning every teacher eight student,2
course curriculum overview nice course welldefined wellconducted faculty pune institute computer technology curriculum pict balanced take study scene low top,2
course curriculum overview trending course nowadays lot carrier option faculty highly qualified mostly engineer student faculty teaching method good term exam timely suddenly declare exam,2
placement experience student become eligible th semester campus placement placement pict damn good best company give outstanding package phonepe cred tc infosys etc highest package lpa given cred average package range lakh around student get placed every year plan startup,2
placement experience pict famous placement college good placement drive company making offer average placement lpa highest went around lpa mostly placement except student opting master plan take job offer,2
placement experience come placement college offer best placement student nearly student placed graduation placement rate almost good reputable company visit college internship,2
placement experience one good thing pict training placement cell pict provides one best campus placement pune tnp staff also good supportive regarding placement query avarage study definitely get placed,2
placement experience placement college topnotch around company visited campus placement record entc also good many student prefer pict entc many college cse average package around lpa company provide lakh overall average package around lpa overall average package branch,2
placement experience regard placement college provide best placement student almost every student get placed graduation placement ratio almost percent good reputable company visit college placement,2
placement experience big dream company visiting college like phonepe adobe amazon trilogy innovation bny mellon barclays etc giving package lakh almost getting placement oncampus,1
placement experience student eligible th th semester campus placement many product based service based company like deutsche bank rakuten tc accenture cognizant etc package lpa almost student get placed every year,2
placement experience since university applied new rule student internship compulsory approved college college sent multiple email regarding every new internship know student also get stipend around student apply placement want anytime college offer placement offer student third year first sem well known good company visit college give good package student around student get placed student pursue,2
placement experience placement pict good college known mainly placement branch year student student got placed different company highest package lac per anum year placement college increase year placement percentage top company come include phonepe deutsche bank etc,2
remark best college compengg get mhtcet renowned college strong alumnus good placement specifically dedicated college technological branch engg compengg entc,2
placement experience think semester become eligible placement although go internship point time pict good placement percentage top company microsoft ubs tc phonepe lt yahoo barclays many year student got placed next year year student got placed thing bit troubling student entc department fewer placement opportunity ce unsure plan right degree want go abroad mba degree,2
placement experience th sem onwards get placement opportunity provided college placement percentage much better avg package lakh many company visit pict training placement section play important role placement,2
placement experience student eligible th semester placement big tech company visit pict highest package offered lakh avg package c lakh pict record placement plan go mtech degree completion course,1
placement experience th semester student able opt placement program including company amazon paytm phonepe google deutch capgemini rakuten etc minimum package overall start lpa lpa varies company branch demand general count student getting placement get exact data year wise refer institute website,2
placement experience student ready first sem according sem various company visit campus recent highest package lakhannum microsoft almost student get placed,2
placement experience campus placement starting start th year average package college lakh height package lakh offered microsoft campus percentage placement around others going m thing otherwise placement percentage around,0
remark good college great facility also great staff good balance academic social life also campus area small easy accessible resource also surrounding area good lot food option availablethe placement opportunity great maximum number student placed also college arranges guidance program guide student career related opportunity various club also cultural activity,2
remark initial reason joining pict prestigious reputable college distinctive teaching method produce great engineer also famous high package company offer placement phase last year good aspect high packagegreat learning opportunitieslots learn amazing co curricular activity wellbad aspect strict teachersstrict attendance criterion harsh learning environment hectic stressfulsmall campus canteen deal negative aspect perfect college shape tough capable engineer,2
placement experience thyear st semester student eligible sitting campus placement pict company visit almost every student get job end need enough coding skill college take care also put effort become good coding communication skill nice senior teacher guide throughout last year student got placed pretty nice package plan getting degree continue job year mba,2
remark chose college reasonable fee good student culture excellent placement joined college august college university topper student culture id diverse many group pict robocon pict art circle student involved development skill time,2
placement experience th semester eligible placement many big company visit college like phonepe dusteche bank goldsach microsoft avg package lakh highest package lakh almost percent student placed pict college,2
placement experience last yearth student eligible apply placement around company visited company like phone pay icerties lti etc highest package college lpa average package lpa percentage getting placed already placed accenture company work,0
placement experience wellknown fact campuslike bit good placement rate high package well placement rate highest package around cr remain percent unplaced student mostly student choose higher study avg salary around lakh,2
placement experience thsemester placement start th sem company like google microsoft z associate hsbc vodafone morgen stanley ubisoft etc visited college highest package lakh average package lakh per anum per cent student placed campus,0
placement experience campus placement great especially topper average one could also get good offer,2
remark good placement coding culture admission based cet score seat jee score seat college located pune hence many company visit college campus hiring,2
remark pict one top college pune placement rate also high compared college facility provided college good may lab infrastructure extra curricular activity,2
placement experience placement pict topplacment ratio average package around lakh per annum highest placement previous year lakhphonepe,0
placement experience thing one choose pict placement placement well pict last year student placed company visited campus student student placed company giving lakh package last year highest package lakh,1
remark college well reputed college pune city priority study pune best choice one coep pune placement record college vibrant able clear mark required join coep obvious choice,2
remark choose college one get learn skill required industryalso placement really goodthe competition among student good motivates individual learn new thing,2
remark placement college quite goodthe city pune one best place education indiathe culture college really coolthe crowd divided group one belongs group intellectual student progress sure,2
remark teaching facility placement environment sincerity facility provided college hostel placement record co llege good college promotes student internship also pict graded naac,2
remark chose college brand name placement record college famous technicality academic discipline teaching staff really good student crowd awesome placement pict student get placed end course,2
remark reason preferring college others pict ranked top five college maharashtra apart form placement locality drew attention lot yr heritage remarkable,2
remark college great term academic extra curricular activity strict follow rule right enter till leave college management fine continuously keep looking opportunity grab,2
remark one famous college pune placement college good also college good teaching faculty alumnus college good college good overall development,2
remark college management good bit strict,2
remark positive placement college one highest pune plus point teaching also best negative campus college small example basketball court student play football,2
remark great place learn computer science also electronic communication technology college well equipped worldclass infrastructure includes processor pc installed lab wifi network capable handling student requirement academic well placement bandwidth offered gbps,2
remark want best placement sincere enough best college take admission pune college strict always abides rule attendance criterion minimum followed strictly need attendance score good internals,2
remark college good small campus less extra curricular activity included focus given academic practical knowledge quite good enough small sweet,2
remark fond technical aspect exploration thought choosing itcomputer field would best hence started preparing choose college provides huge platform learn explore even minutest technicality college provides best staff strong support,2
remark management college good found issue year management start admission process leaving certificate process handled good dont wait anything like even scholarship form submission faculty supportive dont get irritate,2
remark good college undoubtedly opt get,2
remark college strict management strict maintain quality institute regularly visit college provide necessary thing required maintain quality,1
remark administration doesnt student representation decision making campus really small engineering college repute stringent policy faculty attendance student mark attendance college rarely fund generously club arranging event placement good,2
remark much focus attendance much extra curricular activity sometimes unnecessary harrassment due attendace issue,0
remark taking admission college one keep mind college doesnt great facility life surity god placement bright future,2
remark college initiative enthusiastic computer technology research negative remark schedule hectic provides less holiday compare college university,2
remark uhh sorry say college really small campus nevertheless doesnt matterbut still problem sport ground issuewe play badminton cricket football basketball ground,0
remark college focus academic follows university strictly attendance compulsory verified every month placement best maharashtra among private engineering college,2
remark college quite nice bigger present college ground o quite small basket ball table tennis court one big ground student jog play cricketfootball etc,2
remark best thing pict matter interest there always place photographer writer singer actor graphic designer programmer one campus get plenty opportunity showcase talent whenever need advice senior teacher always ready help,2
remark positive remark placement awesome teaching faculty great teach supportive college project help everything related teacher supportive everything hand,2
remark college bit strict job placement unmatchable need maintain minimum attendance criterion college need good academic well fail internal examination need write extra assignment,2
remark college good placement management good need keep attendance,2
remark positive remark placement wonderful teacher well qualified teacher there question ragging college negative remark college campus small,2
remark campus bit small boring otherwise one best college india comparing iits nit top ranking top college placement scenario make child opt college,2
remark since joined college depending would remark neutral definitely like dream though thing missing something compensating,0
remark college quite strict curriculum first second year student student maintain good score attendance first year worth good placement teaching competition good,2
remark honestly say college good placement offer want fun place get everything proportion get pict pict dont sport gym facility also college campus wont impress,2
remark pro academic balance good placement best faculty good lab good large space central library large space parking best sport event celebrated cooperative staff con infrastructure good less space hostel less support cultural fest,2
remark pict pretty good college depends upon student use time wisely create future,2
remark pro good college placement lot mncs good package visit pict con college campus college campus small one small volleyball ground less parking space,2
remark placement good pict due alumnus placed company work well many famous company come college placement like google microsoft morgan stanley nvidia rakutan etc offering lac per annul,2
remark college good placement thing college strict attendance compulsory get tired sometimes maintain attendance also trouble student attendance student,2
remark want chill life dont think college allbut want placement n right place study time numerous assignment time suggest take admission collegethis strict collegeyou wear identity card enter college,2
admission got admission cap round held authority got admission another local college didnt like got admission dream college due cap round held college,0
remark placement awesome faculty awesome many opportunity area interest management good rate rest thats,2
remark yes college seem bit strict eventually help u college life hence get routine college also get strict attendance attend class help finally practicals overall good college,2
remark one top college want pursue computer engineering pune coep college strict disciplined mostly like reliving school day campus isnt big dont high expectation,2
remark negative comment collegebut lack non technical sportsthe college strict placement good compared college universityfaculty structure also good,2
remark college good many aspect like placement infrastructure campus small college branch c etc also one top engineering college state student environment good,2
remark overall college good want get placed mnc plus strict routine strict hereso punctual would able survive environment good u bright student punctual work plus get great job,2
remark college strict attendance academic im repeating try put u always busy non sense stuff assignmentsu dont think college life pict different collegesits like pict school tell u first day positive u eill definitely get placed good software company better packagesonly software company visit college core company entc available need worry student allowed sit software company u get placed easily,2
remark positive thing placement negative thing campus lifelife becomes frustratingthere enjoymentyou feel come attend collegealso attendance compulsorythere playground play outdoor game basketball amd volleyball,0
remark negative thing college bounded sppu norm thus beneficial student knowing would help positive thing college strict disciplined creates positive environment among student help build great career,2
remark actually college strict strict college pune small playground small apart placement good excellent hostel college good,2
remark didnt find bad collegeyou learn discipline hard workstrictness strictly maintained heregood friend circle get chance participate lot activity,0
remark college small great placement staff great small problem attendance need strictly keep attendance theory practicals thats little bummer overall would suggest best college pune engineering,2
remark overall experience college best glad chose collegewhatever improvement competitive culture college sincere academic mainly interested engineering college best,2
remark college specialised computer etc branchother branch college college overall good infrastructure good small campus however college placement education good,2
remark got college nd year time confused mistake happen joining college attend lecture practicals time realized done mistake clg facility teaching methodology best good want highlight overall experience campus good,2
remark college n college fds company best level approximately placement rate followed pictentc branch follow placement com branch also placement ratio placement still student able get high salary job,2
remark teacher well qualified experienced student quality good lab well equipped library good campus littlebit small canteen food much good,2
remark college good get c nitcoepvjti also want good packageyou get college want enjoy college life fully,2
remark college good explore inner skill student student perform effectivelyin college staff friendly student,2
remark overall college exellent build thinking board staff always give make even better,2
remark campus satisfactory teaching academically best campus experience quite good,2
remark college campus smallit strict teacher expect attend every lectureso want college lifetime management becomes extremely importantmanagement active take extreme step regard college quality placementscomputer engineering undoubtedly best pune placement goodlife goodanyway brain without beauty,2
remark pict one best college india huge campus placement drive campus area small due university college face restriction,2
entrance preview got admission aieee first choice college cap process two choice course computer science information technology getting information technology college choice went ahead admission process since centralised simple easy without requiring much time extra visit college campus,2
entrance preview hot admission based mh cet score best college could get although could get college like coep vjti branch like production opted mainstream branch shear history pict,2
entrance preview jee bitsat viteee lpu mhcet pict leading college maharashtra state c entc related engineering course,1
entrance preview opted almost competitive exam fair enough score scored less jee main main aim good score mhcet able get admitted reputed college india pict best electronics telecommunication placement outstandingly good,2
remark college pretty good suffice less materialistic facility really good study great college life,2
entrance preview mhtcet score college one best college computer engineering india different student different part india join college placement excellent,2
remark good college like study hard got good placement,2
entrance preview actually applied diploma score pict one best private college entc computer engineering best placement record,2
remark good remark college excellent place computer geek,2
remark campus life awesome college robocon team stood fivth across nation alsa soft skill lecture cocurricular lecture mess food mark,2
entrance preview jeemains scored opted college nd best college pune th india private college,2
entrance preview jeemains scored opted college nd best college pune th india private college,2
remark campus life awesome college robocon team stood fivth across nation alsa soft skill lecture cocurricular lecture mess food mark,2
entrance preview mhtcet could get good engineering college near locality hometown also could weekly give visit hometownalso college reputed college offering good placement,2
entrance preview time dont need give entrance examination th score pcm physic chemistry math score used considered college renowned used come nd position engineering course within pune st position coep pune,1
entrance preview took aieee loved writing code best college maharashtra hence took decision attending pict,2
entrance preview selected merit basis based diploma mark although got last seat happy proud part college student mostly cet iit jee,2
remark earlier year management strict bit attitude making student fear college teacher senior staff member probably maintain high standard keeping college top list state,2
entrance preview gave jee main getting admission college got mark examination cap round cutoff decided get college per marksas college near home also prestigious college first college maharastra computer engineering course,2
entrance preview diploma student taken direct second year admission college scored aggregate last year diploma according government cap round got admission thus college known strictness discipline choose particular college placement,2
entrance preview mhcet wanted take addmission coep top college pune due less mark opted pict wanted computer engineering therefore choose pict,2
entrance preview jee main score management though one top college pune university known ita computer course,2
entrance preview jee main heard reputation college plus placement stats brought pict,2
fantastic environment learning personal development featuring stateoftheart amenity wellequipped reading hall security service medical facility free wifi separate hostel male female student campus also boast basketball volleyball ground along table tennis hall additionally offer rich array technical club csi pasc ieee robotics complemented nontechnical club like art circle pictorial institution host exciting event like pulzion inc addiction,2
college good term teaching placement campus small sport activity limited also hostel facility inside campus limited around boy girl separate hostel canteen good,2
studied one top college maharashtra excellent placement record,2
good academic faculty lesser fee structure compared private institute campus small number classroom lab sufficient two playground,2
one best college pune campus small amazing staff teacher lot exposure tech side campus placement best,2
great institute great expertise technical education college campus small sufficient college provides three branch computer engineering information technology electronics telecommunication make sufficient accommodate smaller campus quality education great,2
one best college computer engineering,2
